ID,Semente,Germinação (%),Vigor (%),Pureza (%),Viabilidade (%),Umidade (%),Qualidade Geral (%)
11164,Soja,99,69,94,67,11,80.0
11165,Soja,89,60,78,66,12,71.0
11166,Soja,63,71,92,91,15,68.4
11167,Soja,89,62,70,84,10,71.4
11168,Soja,93,91,87,73,10,81.10000000000001
11169,Soja,78,100,97,84,15,80.50000000000001
11170,Soja,75,95,91,76,15,76.3
11171,Soja,76,61,74,92,14,68.00000000000001
11172,Soja,66,72,75,71,14,64.30000000000001
11173,Soja,84,73,71,89,11,72.4
11174,Soja,84,76,84,72,15,74.30000000000001
11175,Soja,95,95,89,82,11,84.1
11176,Soja,99,84,94,67,13,83.2
11177,Soja,86,75,79,93,13,75.8
11178,Soja,97,76,95,67,10,80.7
11179,Soja,62,95,87,93,10,71.5
11180,Soja,77,73,91,64,12,71.20000000000002
11181,Soja,74,67,76,86,10,67.8
11182,Soja,81,85,97,88,10,78.6
11183,Soja,68,83,93,79,11,71.4
11184,Soja,68,79,71,98,15,68.5
11185,Soja,74,84,81,96,13,73.50000000000001
11186,Soja,98,82,88,65,14,81.10000000000002
11187,Soja,61,79,86,77,13,66.4
11188,Soja,91,83,84,78,14,79.0
11189,Soja,74,72,80,86,11,69.69999999999999
11190,Soja,88,74,95,89,12,79.10000000000001
11191,Soja,90,85,85,78,15,79.3
11192,Soja,72,100,77,96,11,74.9
11193,Soja,80,87,78,65,13,72.8
11194,Soja,89,68,96,86,11,78.1
11195,Soja,99,87,71,75,11,79.8
11196,Soja,64,61,91,90,14,66.4
11197,Soja,70,62,74,64,11,62.7
11198,Soja,85,96,78,60,10,75.80000000000001
11199,Soja,100,72,70,82,10,77.60000000000001
11200,Soja,77,75,86,97,11,73.8
11201,Soja,100,70,76,67,11,77.0
11202,Soja,80,63,80,63,14,68.30000000000001
11203,Soja,76,76,90,63,15,71.4
11204,Soja,67,77,85,75,13,68.0
11205,Soja,96,88,88,91,10,83.7
11206,Soja,63,83,74,89,14,66.90000000000002
11207,Soja,83,65,77,87,10,71.3
11208,Soja,87,60,92,78,13,74.3
11209,Soja,66,77,90,89,10,69.7
11210,Soja,61,96,93,89,15,72.60000000000001
11211,Soja,82,62,98,92,15,75.50000000000001
11212,Soja,83,96,91,73,12,79.10000000000001
11213,Soja,65,61,90,65,15,64.2
11214,Soja,91,61,92,78,11,75.89999999999999
11215,Soja,92,62,100,62,13,76.7
11216,Soja,86,65,78,83,14,72.7
11217,Soja,72,95,80,93,10,74.1
11218,Soja,89,65,92,81,11,76.19999999999999
11219,Soja,87,85,95,82,13,80.30000000000001
11220,Soja,74,81,99,76,10,74.19999999999999
11221,Soja,77,76,87,81,15,73.0
11222,Soja,67,60,87,74,12,64.8
11223,Soja,91,94,75,76,12,79.0
11224,Soja,66,86,76,67,14,66.9
11225,Soja,65,65,71,93,13,63.8
11226,Soja,85,80,70,91,12,74.3
11227,Soja,91,90,99,95,11,84.8
11228,Soja,62,94,74,84,12,68.00000000000001
11229,Soja,82,70,83,100,10,74.4
11230,Soja,78,63,80,97,13,70.8
11231,Soja,67,61,100,68,13,67.1
11232,Soja,93,77,91,95,14,81.7
11233,Soja,96,100,81,96,15,85.70000000000002
11234,Soja,71,85,81,99,10,72.50000000000001
11235,Soja,72,96,99,85,12,77.5
11236,Soja,73,80,79,63,15,68.8
11237,Soja,96,74,91,62,14,79.00000000000001
11238,Soja,65,76,88,97,10,69.5
11239,Soja,81,85,87,90,14,77.2
11240,Soja,66,63,80,92,14,65.60000000000001
11241,Soja,64,71,81,75,14,64.9
11242,Soja,65,100,97,89,10,75.30000000000001
11243,Soja,97,84,75,62,14,78.20000000000002
11244,Soja,60,89,99,70,13,69.89999999999999
11245,Soja,97,68,81,61,12,75.9
11246,Soja,63,98,78,78,10,69.2
11247,Soja,96,94,90,72,11,83.5
11248,Soja,64,79,84,88,12,68.2
11249,Soja,63,67,71,98,12,63.80000000000001
11250,Soja,82,77,70,90,15,72.7
11251,Soja,97,93,87,68,12,82.80000000000001
11252,Soja,72,72,91,72,14,70.00000000000001
11253,Soja,75,72,99,87,10,73.9
11254,Soja,82,100,76,64,13,75.7
11255,Soja,90,78,89,95,15,80.4
11256,Soja,97,67,98,89,12,81.90000000000002
11257,Soja,92,95,73,61,10,77.5
11258,Soja,73,67,84,81,15,69.0
11259,Soja,64,97,76,69,12,68.30000000000001
11260,Soja,61,93,97,97,14,73.50000000000001
11261,Soja,92,61,87,92,15,77.10000000000001
11262,Soja,91,94,83,96,15,82.9
11263,Soja,70,85,84,93,10,72.1
11264,Soja,60,64,82,84,10,62.6
11265,Soja,64,94,85,74,13,70.10000000000001
11266,Soja,90,81,85,98,15,80.5
11267,Soja,90,74,93,80,14,78.80000000000001
11268,Soja,74,70,88,63,11,68.6
11269,Soja,63,90,70,93,11,67.6
11270,Soja,99,66,84,87,13,79.60000000000001
11271,Soja,87,67,70,65,15,70.2
11272,Soja,88,74,100,67,10,77.7
11273,Soja,72,66,87,61,11,66.6
11274,Soja,76,97,92,74,12,76.80000000000001
11275,Soja,67,95,98,75,10,73.9
11276,Soja,81,80,97,79,10,76.7
11277,Soja,76,73,71,82,14,68.80000000000001
11278,Soja,68,97,80,62,14,70.20000000000002
11279,Soja,94,72,86,97,14,80.30000000000001
11280,Soja,86,60,77,63,12,69.3
11281,Soja,91,100,89,87,10,83.9
11282,Soja,80,68,92,76,14,73.0
11283,Soja,85,68,87,62,15,72.7
11284,Soja,94,81,89,67,15,79.8
11285,Soja,83,76,89,73,11,74.6
11286,Soja,92,86,83,65,15,78.6
11287,Soja,91,74,81,88,13,77.5
11288,Soja,67,61,85,76,14,65.0
11289,Soja,70,82,84,83,11,70.6
11290,Soja,66,70,70,76,12,63.20000000000001
11291,Soja,88,96,83,72,11,79.3
11292,Soja,81,65,91,82,11,72.89999999999999
11293,Soja,84,82,70,82,10,73.2
11294,Soja,95,66,88,61,12,76.10000000000001
11295,Soja,77,79,72,70,13,69.3
11296,Soja,65,68,73,88,12,64.2
11297,Soja,92,90,82,92,15,81.9
11298,Soja,65,75,96,85,12,69.9
11299,Soja,90,67,92,88,14,78.0
11300,Soja,71,80,78,63,15,67.80000000000001
11301,Soja,73,77,95,99,11,74.6
11302,Soja,97,96,91,60,14,83.60000000000001
11303,Soja,64,75,81,95,11,67.39999999999999
11304,Soja,74,67,83,74,13,68.3
11305,Soja,99,67,72,70,11,75.5
11306,Soja,60,73,75,86,12,63.400000000000006
11307,Soja,63,61,91,66,11,63.30000000000001
11308,Soja,87,72,89,97,10,77.7
11309,Soja,66,78,92,61,10,67.5
11310,Soja,95,88,90,98,15,84.89999999999999
11311,Soja,96,90,77,61,13,79.2
11312,Soja,93,81,80,96,10,80.0
11313,Soja,88,95,86,66,13,79.3
11314,Soja,85,69,87,92,11,75.5
11315,Soja,64,75,84,67,14,65.50000000000001
11316,Soja,63,70,88,79,12,65.9
11317,Soja,93,64,99,94,11,80.3
11318,Soja,67,74,96,84,13,70.5
11319,Soja,60,74,88,82,11,65.69999999999999
11320,Soja,74,91,92,78,12,75.2
11321,Soja,92,70,79,73,10,74.9
11322,Soja,100,70,86,84,11,80.7
11323,Soja,85,68,81,66,13,71.69999999999999
11324,Soja,60,75,95,82,13,67.5
11325,Soja,77,91,79,89,13,75.0
11326,Soja,83,75,86,69,15,73.80000000000001
11327,Soja,77,63,70,90,12,67.60000000000001
11328,Soja,82,85,78,61,12,72.7
11329,Soja,70,66,95,74,15,69.10000000000001
11330,Soja,95,85,80,65,14,78.9
11331,Soja,96,73,73,73,10,75.9
11332,Soja,78,83,83,64,11,71.9
11333,Soja,98,63,76,97,11,77.8
11334,Soja,83,60,90,100,12,74.4
11335,Soja,62,81,96,83,11,69.6
11336,Soja,85,70,80,65,14,71.9
11337,Soja,86,94,71,84,14,77.20000000000002
11338,Soja,73,87,89,79,11,73.4
11339,Soja,65,99,85,91,14,73.3
11340,Soja,84,81,87,92,11,77.5
11341,Soja,61,75,73,67,12,61.90000000000001
11342,Soja,77,73,93,62,15,71.7
11343,Soja,89,60,82,93,10,74.3
11344,Soja,66,71,79,98,15,67.7
11345,Soja,81,85,77,61,15,72.39999999999999
11346,Soja,75,76,82,69,15,70.00000000000001
11347,Soja,74,85,100,96,11,77.29999999999998
11348,Soja,78,87,71,65,14,70.70000000000002
11349,Soja,80,94,87,64,12,75.80000000000001
11350,Soja,63,60,89,76,11,63.7
11351,Soja,69,82,76,77,10,67.9
11352,Soja,80,87,99,69,15,77.60000000000001
11353,Soja,65,85,100,89,14,73.30000000000001
11354,Soja,63,77,95,98,10,70.4
11355,Soja,76,94,73,100,13,75.10000000000001
11356,Soja,70,91,94,97,13,76.0
11357,Soja,98,80,95,76,15,83.3
11358,Soja,88,98,96,99,15,85.4
11359,Soja,82,68,81,75,11,71.2
11360,Soja,95,96,96,92,12,86.80000000000001
11361,Soja,79,77,71,82,12,70.60000000000001
11362,Soja,96,63,90,81,12,78.3
11363,Soja,71,96,100,65,15,75.60000000000001
11364,Soja,95,77,100,98,12,84.4
11365,Soja,94,78,71,94,10,77.80000000000001
11366,Soja,63,83,100,88,10,71.60000000000001
11367,Soja,81,73,73,94,11,72.1
11368,Soja,89,99,73,76,13,78.89999999999999
11369,Soja,66,77,86,88,11,68.89999999999999
11370,Soja,79,96,80,81,11,76.0
11371,Soja,68,60,87,74,15,65.50000000000001
11372,Soja,71,97,88,68,13,73.5
11373,Soja,95,80,91,76,13,81.1
11374,Soja,85,64,97,70,15,74.7
11375,Soja,88,83,76,66,11,74.69999999999999
11376,Soja,82,93,92,67,13,77.80000000000001
11377,Soja,83,78,81,63,11,72.39999999999999
11378,Soja,95,85,72,77,15,78.60000000000001
11379,Soja,72,93,72,90,13,72.10000000000001
11380,Soja,89,93,71,61,10,75.5
11381,Soja,93,79,96,81,12,81.5
11382,Soja,90,77,89,72,11,77.5
11383,Soja,85,70,80,99,14,75.30000000000001
11384,Soja,75,84,82,70,11,71.3
11385,Soja,65,89,76,90,10,69.0
11386,Soja,60,97,70,70,13,65.7
11387,Soja,73,83,98,100,11,76.5
11388,Soja,71,85,77,81,13,70.2
11389,Soja,80,82,88,75,12,74.7
11390,Soja,93,74,90,90,14,80.4
11391,Soja,79,76,90,80,15,74.30000000000001
11392,Soja,64,94,84,70,10,69.2
11393,Soja,84,73,75,62,10,70.4
11394,Soja,68,91,97,62,13,72.30000000000001
11395,Soja,97,79,85,69,12,79.70000000000002
11396,Soja,87,61,94,98,11,76.7
11397,Soja,79,63,77,65,15,67.6
11398,Soja,72,93,78,80,11,72.1
11399,Soja,76,78,77,97,13,72.39999999999999
11400,Soja,87,91,87,83,10,79.7
11401,Soja,66,77,73,72,11,64.7
11402,Soja,75,89,86,60,11,72.1
11403,Soja,78,99,86,64,15,76.10000000000001
11404,Soja,80,83,90,75,12,75.3
11405,Soja,90,66,93,95,15,78.80000000000001
11406,Soja,68,72,87,63,14,66.7
11407,Soja,63,73,71,93,13,64.60000000000001
11408,Soja,92,81,70,88,11,76.89999999999999
11409,Soja,60,69,75,90,11,62.9
11410,Soja,66,95,81,67,13,69.60000000000001
11411,Soja,71,74,77,84,11,68.1
11412,Soja,79,67,95,95,13,74.8
11413,Soja,66,97,95,89,13,75.00000000000001
11414,Soja,78,83,70,71,14,70.30000000000001
11415,Soja,68,63,97,65,12,66.9
11416,Soja,91,82,96,93,13,82.6
11417,Soja,60,96,84,65,14,67.9
11418,Soja,72,81,100,83,14,74.7
11419,Soja,94,88,89,79,14,82.30000000000001
11420,Soja,65,88,84,82,13,69.9
11421,Soja,97,93,77,90,12,83.00000000000001
11422,Soja,97,62,73,90,13,76.10000000000001
11423,Soja,79,92,72,70,14,72.80000000000001
11424,Soja,72,71,78,89,12,68.7
11425,Soja,96,74,99,96,14,84.0
11426,Soja,97,74,83,81,15,79.80000000000001
11427,Soja,93,83,80,86,14,79.80000000000001
11428,Soja,97,80,97,89,12,84.30000000000001
11429,Soja,63,68,72,90,12,63.400000000000006
11430,Soja,61,87,77,82,15,66.9
11431,Soja,66,78,92,88,15,70.7
11432,Soja,71,99,78,68,10,71.60000000000001
11433,Soja,90,72,80,64,11,73.9
11434,Soja,73,89,86,75,10,72.7
11435,Soja,97,83,85,66,15,80.5
11436,Soja,75,92,78,76,14,73.0
11437,Soja,78,62,93,84,11,71.7
11438,Soja,63,88,82,85,11,68.8
11439,Soja,98,68,71,94,14,77.80000000000001
11440,Soja,69,80,84,71,14,68.9
11441,Soja,81,80,96,92,14,78.2
11442,Soja,100,97,85,67,10,84.10000000000001
11443,Soja,96,71,92,86,11,80.7
11444,Soja,93,76,99,81,15,81.8
11445,Soja,79,99,76,63,13,74.2
11446,Soja,84,93,94,73,13,79.6
11447,Soja,65,72,75,67,12,63.300000000000004
11448,Soja,85,76,80,73,10,73.5
11449,Soja,74,63,88,64,10,67.2
11450,Soja,85,78,79,65,10,72.9
11451,Soja,86,83,93,95,12,80.3
11452,Soja,63,88,94,78,15,70.9
11453,Soja,81,74,85,95,12,74.9
11454,Soja,100,87,86,96,11,85.30000000000001
11455,Soja,68,89,78,60,12,67.8
11456,Soja,75,87,85,79,13,73.60000000000001
11457,Soja,79,73,93,91,11,75.0
11458,Soja,97,94,95,97,15,87.80000000000001
11459,Soja,75,68,71,71,14,66.30000000000001
11460,Soja,74,79,93,97,12,74.9
11461,Soja,88,87,97,75,14,80.90000000000002
11462,Soja,63,70,76,67,10,62.10000000000001
11463,Soja,80,75,93,66,15,73.69999999999999
11464,Soja,94,81,82,81,11,79.39999999999999
11465,Soja,96,81,84,81,12,80.7
11466,Soja,82,92,76,62,11,73.7
11467,Soja,67,80,80,78,15,68.1
11468,Soja,73,74,93,84,15,72.5
11469,Soja,84,63,93,66,15,72.9
11470,Soja,84,93,72,94,13,77.30000000000001
11471,Soja,85,83,91,87,15,79.0
11472,Soja,61,73,90,63,10,64.3
11473,Soja,100,75,97,79,14,83.70000000000002
11474,Soja,79,72,87,80,10,72.4
11475,Soja,65,91,85,80,11,70.3
11476,Soja,78,75,79,67,10,69.7
11477,Soja,88,73,99,98,11,80.5
11478,Soja,84,84,75,66,14,73.4
11479,Soja,64,72,92,76,15,67.5
11480,Soja,62,69,70,65,13,60.4
11481,Soja,73,65,77,78,10,66.4
11482,Soja,95,67,95,88,14,80.60000000000001
11483,Soja,63,92,74,76,13,67.3
11484,Soja,91,66,73,82,13,73.7
11485,Soja,93,69,90,66,15,77.1
11486,Soja,70,74,73,86,13,67.3
11487,Soja,69,96,100,72,11,75.10000000000001
11488,Soja,82,88,78,61,15,73.6
11489,Soja,87,100,91,100,12,84.2
11490,Soja,82,73,74,72,13,70.7
11491,Soja,81,85,74,79,13,73.4
11492,Soja,65,87,85,89,15,70.80000000000001
11493,Soja,95,80,82,95,14,81.30000000000001
11494,Soja,99,69,71,84,15,77.50000000000001
11495,Soja,94,75,81,98,13,79.89999999999999
11496,Soja,87,100,96,90,12,84.2
11497,Soja,92,96,100,66,12,83.8
11498,Soja,97,68,70,74,12,75.00000000000001
11499,Soja,98,80,83,61,12,79.10000000000001
11500,Soja,78,99,90,70,11,77.1
11501,Soja,93,81,93,99,15,83.4
11502,Soja,88,95,71,64,12,76.00000000000001
11503,Soja,62,67,97,77,10,66.30000000000001
11504,Soja,76,72,82,75,11,69.8
11505,Soja,78,74,74,75,15,69.8
11506,Soja,77,83,81,73,13,72.2
11507,Soja,61,76,76,68,14,63.00000000000001
11508,Soja,98,89,94,76,14,84.8
11509,Soja,88,95,84,95,14,81.9
11510,Soja,61,95,85,67,13,68.4
11511,Soja,76,98,80,62,13,73.5
11512,Soja,88,92,84,80,12,79.60000000000001
11513,Soja,78,62,80,91,14,70.10000000000001
11514,Soja,93,95,86,91,15,84.0
11515,Soja,77,89,98,100,10,79.2
11516,Soja,74,65,90,78,14,69.80000000000001
11517,Soja,79,66,78,66,13,68.3
11518,Soja,89,94,80,97,11,81.2
11519,Soja,63,78,77,92,10,66.4
11520,Soja,99,93,98,96,12,88.60000000000001
11521,Soja,89,78,77,84,12,76.20000000000002
11522,Soja,95,65,85,81,14,77.5
11523,Soja,90,77,71,81,14,75.1
11524,Soja,76,62,79,65,10,66.10000000000001
11525,Soja,76,87,81,66,10,71.6
11526,Soja,79,64,90,63,10,69.7
11527,Soja,77,84,71,88,11,71.7
11528,Soja,61,69,96,84,11,66.9
11529,Soja,91,87,76,85,14,78.9
11530,Soja,97,76,75,71,12,77.3
11531,Soja,63,61,86,69,11,62.60000000000001
11532,Soja,76,88,82,73,13,73.0
11533,Soja,87,64,99,69,15,75.80000000000001
11534,Soja,60,98,71,62,10,65.0
11535,Soja,79,62,81,95,10,70.7
11536,Soja,93,85,98,60,13,81.10000000000001
11537,Soja,80,88,91,61,11,74.99999999999999
11538,Soja,63,95,92,92,13,73.10000000000001
11539,Soja,60,74,91,64,14,64.8
11540,Soja,88,87,97,62,14,79.60000000000002
11541,Soja,64,63,97,86,10,67.2
11542,Soja,94,89,99,100,13,86.5
11543,Soja,66,74,71,95,15,66.4
11544,Soja,68,72,85,95,12,69.3
11545,Soja,91,79,99,96,12,82.8
11546,Soja,92,83,75,66,11,76.1
11547,Soja,94,100,99,63,10,84.7
11548,Soja,89,76,70,69,11,72.80000000000001
11549,Soja,74,64,87,91,14,70.30000000000001
11550,Soja,92,72,73,75,14,74.70000000000002
11551,Soja,83,69,85,90,14,74.4
11552,Soja,92,65,70,93,10,74.10000000000001
11553,Soja,62,90,96,85,10,71.5
11554,Soja,97,60,80,97,13,77.80000000000001
11555,Soja,75,77,77,76,10,69.39999999999999
11556,Soja,87,77,88,75,10,76.30000000000001
11557,Soja,89,85,91,71,14,79.3
11558,Soja,80,65,93,83,13,73.2
11559,Soja,90,97,82,63,11,79.2
11560,Soja,98,98,95,80,10,86.80000000000001
11561,Soja,84,98,80,63,13,76.8
11562,Soja,70,83,91,73,10,71.1
11563,Soja,74,97,78,93,13,75.19999999999999
11564,Soja,83,68,91,72,12,73.4
11565,Soja,84,87,90,81,11,78.19999999999999
11566,Soja,71,92,100,82,14,76.40000000000002
11567,Soja,81,66,71,65,14,67.70000000000002
11568,Soja,82,84,71,87,14,73.90000000000002
11569,Soja,70,64,99,89,13,70.8
11570,Soja,88,65,89,80,15,75.5
11571,Soja,89,93,88,70,10,79.80000000000001
11572,Soja,90,73,93,64,12,76.80000000000001
11573,Soja,68,87,73,100,13,70.50000000000001
11574,Soja,67,64,98,83,14,68.9
11575,Soja,70,85,81,98,14,72.4
11576,Soja,100,84,76,63,12,79.5
11577,Soja,84,89,100,91,10,81.5
11578,Soja,78,77,79,69,11,70.4
11579,Soja,69,70,84,77,13,67.4
11580,Soja,87,63,97,81,13,76.2
11581,Soja,64,79,70,97,11,66.2
11582,Soja,72,62,80,93,10,67.5
11583,Soja,92,91,79,68,15,79.1
11584,Soja,61,60,92,90,14,65.20000000000002
11585,Soja,77,74,82,95,11,72.6
11586,Soja,90,75,97,85,12,80.10000000000001
11587,Soja,62,81,83,77,13,66.6
11588,Soja,69,83,93,89,12,72.9
11589,Soja,84,100,94,84,12,82.00000000000001
11590,Soja,77,67,100,62,12,71.60000000000001
11591,Soja,79,86,94,81,15,77.19999999999999
11592,Soja,68,86,96,94,12,74.20000000000002
11593,Soja,80,76,79,73,14,71.7
11594,Soja,76,77,86,71,14,71.5
11595,Soja,74,97,85,87,12,75.9
11596,Soja,78,77,88,85,14,74.10000000000001
11597,Soja,87,77,75,89,14,75.50000000000001
11598,Soja,87,95,88,67,15,79.60000000000001
11599,Soja,89,66,94,63,11,75.0
11600,Soja,88,63,70,85,14,71.70000000000002
11601,Soja,94,69,79,98,11,78.1
11602,Soja,93,98,72,64,13,78.9
11603,Soja,94,68,76,72,13,74.9
11604,Soja,64,94,95,63,12,70.9
11605,Soja,88,67,83,87,15,75.4
11606,Soja,73,98,70,71,12,71.10000000000001
11607,Soja,93,99,74,84,13,81.5
11608,Soja,84,74,74,68,10,71.0
11609,Soja,79,91,87,75,14,76.10000000000001
11610,Soja,97,82,71,92,12,79.80000000000001
11611,Soja,83,82,100,86,12,79.4
11612,Soja,93,69,85,60,15,75.5
11613,Soja,64,71,88,79,14,66.70000000000002
11614,Soja,75,73,95,72,10,71.8
11615,Soja,63,89,83,60,15,67.1
11616,Soja,84,82,86,60,13,74.5
11617,Soja,73,86,82,86,13,72.7
11618,Soja,71,61,90,92,11,68.89999999999999
11619,Soja,84,68,81,84,10,72.80000000000001
11620,Soja,99,90,97,69,14,85.30000000000001
11621,Soja,81,82,70,75,12,71.5
11622,Soja,67,70,84,89,13,67.8
11623,Soja,76,64,85,78,13,69.3
11624,Soja,98,74,78,96,12,80.39999999999999
11625,Soja,88,77,95,63,10,76.89999999999999
11626,Soja,82,73,78,69,14,71.30000000000001
11627,Soja,76,95,71,90,11,73.7
11628,Soja,78,69,99,78,13,73.89999999999999
11629,Soja,93,82,72,98,11,78.9
11630,Soja,68,90,97,68,15,72.9
11631,Soja,66,99,98,84,15,75.70000000000002
11632,Soja,92,64,97,95,14,79.90000000000002
11633,Soja,76,65,77,85,12,68.50000000000001
11634,Soja,65,71,73,98,12,65.80000000000001
11635,Soja,96,79,96,75,12,82.10000000000001
11636,Soja,84,100,89,63,15,79.2
11637,Soja,62,97,98,75,12,72.50000000000001
11638,Soja,81,96,99,71,11,79.6
11639,Soja,79,83,85,88,13,75.3
11640,Soja,100,88,97,75,12,85.7
11641,Soja,92,95,72,69,13,78.4
11642,Soja,74,68,83,99,10,70.7
11643,Soja,100,77,74,77,12,79.10000000000001
11644,Soja,100,78,74,65,14,78.30000000000001
11645,Soja,68,83,79,69,15,68.00000000000001
11646,Soja,81,88,76,90,10,75.2
11647,Soja,87,97,99,71,12,82.3
11648,Soja,60,90,94,70,11,68.89999999999999
11649,Soja,96,87,80,66,11,79.5
11650,Soja,92,78,78,100,13,79.3
11651,Soja,69,95,96,73,15,74.60000000000001
11652,Soja,100,60,89,99,11,80.8
11653,Soja,65,82,97,62,12,69.20000000000002
11654,Soja,98,67,91,63,13,78.39999999999999
11655,Soja,67,85,76,90,12,69.2
11656,Soja,63,80,88,90,12,69.00000000000001
11657,Soja,96,76,75,69,14,76.90000000000002
11658,Soja,78,75,94,64,15,72.9
11659,Soja,86,76,91,83,12,77.3
11660,Soja,92,96,95,70,11,83.1
11661,Soja,98,95,96,69,15,85.80000000000001
11662,Soja,61,61,75,64,15,59.5
11663,Soja,77,60,92,98,13,72.3
11664,Soja,92,90,89,100,11,83.7
11665,Soja,60,99,90,86,12,71.6
11666,Soja,89,97,92,97,12,84.30000000000001
11667,Soja,72,74,93,62,11,69.5
11668,Soja,78,83,70,84,12,71.4
11669,Soja,73,94,98,74,10,76.0
11670,Soja,74,95,80,66,13,72.49999999999999
11671,Soja,96,82,97,99,10,85.10000000000002
11672,Soja,85,64,77,73,12,70.7
11673,Soja,73,91,98,60,14,74.4
11674,Soja,73,74,76,61,13,66.6
11675,Soja,74,63,91,70,13,68.7
11676,Soja,83,89,86,88,13,78.3
11677,Soja,92,76,86,99,15,80.60000000000001
11678,Soja,82,80,70,74,14,71.60000000000001
11679,Soja,90,81,99,97,15,83.2
11680,Soja,99,73,97,63,15,81.4
11681,Soja,75,61,93,67,15,69.0
11682,Soja,93,84,79,80,11,78.89999999999999
11683,Soja,69,79,87,85,12,70.50000000000001
11684,Soja,77,73,99,92,11,75.5
11685,Soja,63,69,89,99,14,68.10000000000001
11686,Soja,100,89,81,89,11,84.0
11687,Soja,71,68,85,84,12,68.60000000000001
11688,Soja,79,87,77,62,10,71.60000000000001
11689,Soja,87,86,80,68,11,75.89999999999999
11690,Soja,72,63,90,60,10,66.4
11691,Soja,89,64,91,100,14,78.00000000000001
11692,Soja,98,72,70,68,13,75.69999999999999
11693,Soja,97,96,91,68,14,84.4
11694,Soja,98,92,72,64,13,79.70000000000002
11695,Soja,97,63,88,66,14,77.0
11696,Soja,73,100,94,78,12,77.0
11697,Soja,96,86,90,76,13,82.5
11698,Soja,86,92,82,76,11,77.89999999999999
11699,Soja,96,61,93,81,15,78.80000000000001
11700,Soja,75,78,100,90,10,75.6
11701,Soja,75,93,82,81,10,74.1
11702,Soja,88,67,81,71,10,72.89999999999999
11703,Soja,75,91,73,100,12,74.00000000000001
11704,Soja,87,72,75,61,11,71.39999999999999
11705,Soja,86,69,98,85,13,77.60000000000001
11706,Soja,86,63,83,94,13,74.3
11707,Soja,79,80,84,95,12,75.10000000000001
11708,Soja,80,71,74,75,15,70.0
11709,Soja,88,65,85,64,14,73.00000000000001
11710,Soja,87,62,99,85,10,76.5
11711,Soja,86,70,74,64,10,70.60000000000001
11712,Soja,66,74,73,74,10,64.2
11713,Soja,100,96,81,77,14,84.50000000000001
11714,Soja,88,67,76,72,15,72.5
11715,Soja,66,60,99,88,12,68.2
11716,Soja,84,86,84,78,13,76.69999999999999
11717,Soja,92,89,98,70,13,82.50000000000001
11718,Soja,63,62,80,81,12,62.900000000000006
11719,Soja,88,72,75,100,12,75.8
11720,Soja,78,89,89,82,14,76.4
11721,Soja,61,76,91,81,14,67.3
11722,Soja,82,92,96,78,12,79.4
11723,Soja,79,87,86,65,14,74.10000000000001
11724,Soja,69,61,88,73,13,66.0
11725,Soja,97,72,90,78,12,80.2
11726,Soja,87,82,76,96,10,77.0
11727,Soja,78,79,73,96,11,72.3
11728,Soja,72,86,100,97,14,77.10000000000001
11729,Soja,74,98,100,64,11,76.7
11730,Soja,98,84,82,72,14,81.00000000000001
11731,Soja,64,75,81,79,15,66.2
11732,Soja,73,77,77,85,13,69.8
11733,Soja,67,82,74,86,10,67.6
11734,Soja,84,76,91,84,12,76.60000000000001
11735,Soja,68,92,87,84,12,72.60000000000002
11736,Soja,65,68,98,93,13,69.8
11737,Soja,60,68,82,83,10,63.3
11738,Soja,81,83,86,68,13,74.3
11739,Soja,90,71,94,99,14,80.30000000000001
11740,Soja,93,96,96,81,11,84.8
11741,Soja,98,77,73,86,11,78.89999999999999
11742,Soja,72,75,91,66,14,70.0
11743,Soja,93,73,71,86,13,75.89999999999999
11744,Soja,96,90,81,60,14,80.00000000000001
11745,Soja,88,69,81,70,12,73.4
11746,Soja,93,71,86,90,15,79.10000000000001
11747,Soja,69,62,89,64,11,65.3
11748,Soja,93,67,81,91,11,76.99999999999999
11749,Soja,88,70,81,81,10,74.5
11750,Soja,87,87,84,83,14,78.7
11751,Soja,75,99,100,72,13,78.3
11752,Soja,84,61,73,90,11,70.5
11753,Soja,60,66,83,63,14,61.50000000000001
11754,Soja,60,70,77,85,10,62.9
11755,Soja,98,72,78,95,15,80.2
11756,Soja,64,85,76,81,13,67.2
11757,Soja,63,84,83,61,13,66.0
11758,Soja,96,92,88,76,14,83.4
11759,Soja,75,82,71,78,14,69.80000000000001
11760,Soja,74,64,93,86,13,70.9
